episode,step,agent_id,observation,continuous_action,discrete_action,reward,done,action
5,0,7,"[-0.01147343497723341, -0.033761121332645416, -0.3895266056060791, 3.9960761070251465, 0.7516956329345703, 0.0, -0.1961999237537384, 0.0]","[-0.6607196927070618, 0.23317848145961761]",[],0.1,False,
5,0,8,"[0.017197957262396812, 0.014215298928320408, 0.9716081619262695, 3.9960761070251465, 1.1637649536132812, 0.0, -0.1961999237537384, 0.0]","[-0.5684820413589478, -0.3677908778190613]",[],0.1,False,
5,0,9,"[0.02882438898086548, -0.0030968172941356897, 1.3470557928085327, 3.9960761070251465, 1.320218563079834, 0.0, -0.1961999237537384, 0.0]","[0.6405571103096008, -0.24369996786117554]",[],0.1,False,
5,0,10,"[0.059068452566862106, 0.022078881040215492, -0.9492111206054688, 3.9960761070251465, 0.03288841247558594, 0.0, -0.1961999237537384, 0.0]","[-0.7704232931137085, 0.611717700958252]",[],0.1,False,
5,0,11,"[0.06882826238870621, 0.043226953595876694, 0.4611988067626953, 3.9960761070251465, -0.5867805480957031, 0.0, -0.1961999237537384, 0.0]","[-0.3538239002227783, 0.3755207657814026]",[],0.1,False,
5,1,0,"[0.12792587280273438, 0.1279551088809967, -0.3564605712890625, 3.9175961017608643, -1.0314483642578125, 0.0, -1.1771994829177856, 0.0]","[0.8452036380767822, -0.3806280195713043]",[],0.1,False,
5,1,1,"[-0.04393920674920082, 0.1025708019733429, 0.35918140411376953, 3.9175961017608643, 0.9830570220947266, 0.0, -1.1771994829177856, 0.0]","[-0.9452569484710693, -0.5320782661437988]",[],0.1,False,
5,1,2,"[-0.030663499608635902, -0.09172913432121277, 1.133544921875, 3.917595863342285, -1.124114990234375, 0.0, -1.1771994829177856, 0.0]","[-0.1290176808834076, -0.12722744047641754]",[],0.1,False,
5,1,3,"[-0.023193921893835068, -0.0535966232419014, -0.22896862030029297, 3.9175963401794434, 1.0361509323120117, 0.0, -1.1771994829177856, 0.0]","[-0.07057874649763107, 0.7890166640281677]",[],0.1,False,
5,1,4,"[-0.004614955745637417, -0.010488606989383698, -0.38498973846435547, 3.917595863342285, 0.6155533790588379, 0.0, -1.1771994829177856, 0.0]","[0.266478955745697, -0.8975275754928589]",[],0.1,False,
5,1,5,"[-0.08576660603284836, -0.001780161401256919, 0.06175112724304199, 3.917595863342285, 0.10401058197021484, 0.0, -1.1771994829177856, 0.0]","[0.04391995817422867, -0.3774160146713257]",[],0.1,False,
5,1,6,"[0.0187649168074131, -0.05453967675566673, 0.5729684829711914, 3.917595863342285, 1.4257164001464844, 0.0, -1.1771994829177856, 0.0]","[-0.6564211845397949, 0.3657083809375763]",[],0.1,False,
5,1,7,"[-0.06902194023132324, -0.013356059789657593, -0.3895266056060791, 3.9175963401794434, 0.7516956329345703, 0.0, -1.1771994829177856, 0.0]","[-0.6465994715690613, -0.684950590133667]",[],0.1,False,
5,1,8,"[-0.032403022050857544, -0.017870865762233734, 0.9716081619262695, 3.9175961017608643, 1.1637649536132812, 0.0, -1.1771994829177856, 0.0]","[-0.5826416015625, 0.26021143794059753]",[],0.1,False,
5,1,9,"[0.08461745083332062, -0.024323798716068268, 1.3470557928085327, 3.9175961017608643, 1.320218563079834, 0.0, -1.1771994829177856, 0.0]","[0.49033570289611816, -0.5041599869728088]",[],0.1,False,
5,1,10,"[-0.00810839980840683, 0.07533498853445053, -0.9492111206054688, 3.9175963401794434, 0.03288841247558594, 0.0, -1.1771994829177856, 0.0]","[-0.4125049114227295, 0.9542995095252991]",[],0.1,False,
5,1,11,"[0.03808353841304779, 0.07593952864408493, 0.4611988067626953, 3.9175963401794434, -0.5867805480957031, 0.0, -1.1771994829177856, 0.0]","[0.943364143371582, -0.01872416026890278]",[],0.1,False,
5,2,0,"[0.19970200955867767, 0.09452208876609802, -0.3564605712890625, 3.741016387939453, -1.0314483642578125, 0.0, -2.1581990718841553, 0.0]","[0.22544118762016296, -0.24706698954105377]",[],0.1,False,
5,2,1,"[-0.12560056149959564, 0.05623038113117218, 0.35918140411376953, 3.741016387939453, 0.9830570220947266, 0.0, -2.1581990718841553, 0.0]","[0.5935479402542114, 0.6452702283859253]",[],0.1,False,
5,2,2,"[-0.04189333692193031, -0.10274113714694977, 1.133544921875, 3.741016387939453, -1.124114990234375, 0.0, -2.1581990718841553, 0.0]","[0.4302757978439331, -0.5335848927497864]",[],0.1,False,
5,2,3,"[-0.029437322169542313, 0.015197167173027992, -0.22896862030029297, 3.741016387939453, 1.0361509323120117, 0.0, -2.1581990718841553, 0.0]","[-0.1632394790649414, 0.5136452913284302]",[],0.1,False,
5,2,4,"[0.01870431937277317, -0.08866419643163681, -0.38498973846435547, 3.741016387939453, 0.6155533790588379, 0.0, -2.1581990718841553, 0.0]","[-0.8858985304832458, -0.708183228969574]",[],0.1,False,
5,2,5,"[-0.08167793601751328, -0.03456265851855278, 0.06175112724304199, 3.741016387939453, 0.10401058197021484, 0.0, -2.1581990718841553, 0.0]","[0.13281138241291046, 0.09377241134643555]",[],0.1,False,
5,2,6,"[-0.038483262062072754, -0.022725118324160576, 0.5729684829711914, 3.741016387939453, 1.4257164001464844, 0.0, -2.1581990718841553, 0.0]","[0.2821471691131592, 0.38149744272232056]",[],0.1,False,
5,2,7,"[-0.12518569827079773, -0.07266206294298172, -0.3895266056060791, 3.741016387939453, 0.7516956329345703, 0.0, -2.1581990718841553, 0.0]","[-0.776659369468689, -0.9381646513938904]",[],0.1,False,
5,2,8,"[-0.08313734829425812, 0.004817507229745388, 0.9716081619262695, 3.741016387939453, 1.1637649536132812, 0.0, -2.1581990718841553, 0.0]","[-0.5781964063644409, 0.5531057715415955]",[],0.1,False,
5,2,9,"[0.12703721225261688, -0.06806802749633789, 1.3470557928085327, 3.741016387939453, 1.320218563079834, 0.0, -2.1581990718841553, 0.0]","[-0.09203851222991943, 0.6451284885406494]",[],0.1,False,
5,2,10,"[-0.044179029762744904, 0.15784952044487, -0.9492111206054688, 3.741016387939453, 0.03288841247558594, 0.0, -2.1581990718841553, 0.0]","[-0.9016364216804504, 0.45142462849617004]",[],0.1,False,
5,2,11,"[0.11988701671361923, 0.07409070432186127, 0.4611988067626953, 3.741016387939453, -0.5867805480957031, 0.0, -2.1581990718841553, 0.0]","[0.08416833728551865, -0.3872341811656952]",[],0.1,False,
5,3,0,"[0.21835333108901978, 0.07308077067136765, -0.3564605712890625, 3.466336488723755, -1.0314483642578125, 0.0, -3.1391985416412354, 0.0]","[-0.673439621925354, -0.3504279851913452]",[],0.1,False,
5,3,1,"[-0.07447830587625504, 0.11233992129564285, 0.35918140411376953, 3.466336488723755, 0.9830570220947266, 0.0, -3.1391985416412354, 0.0]","[-0.5748000144958496, -0.8479757905006409]",[],0.1,False,
5,3,2,"[-0.004627572372555733, -0.14893123507499695, 1.133544921875, 3.466336250305176, -1.124114990234375, 0.0, -3.1391985416412354, 0.0]","[-0.29706305265426636, 0.12811030447483063]",[],0.1,False,
5,3,3,"[-0.04365240037441254, 0.059954769909381866, -0.22896862030029297, 3.466336727142334, 1.0361509323120117, 0.0, -3.1391985416412354, 0.0]","[0.9150535464286804, 0.4484730064868927]",[],0.1,False,
5,3,4,"[-0.0582595095038414, -0.14978140592575073, -0.38498973846435547, 3.466336250305176, 0.6155533790588379, 0.0, -3.1391985416412354, 0.0]","[-0.18422362208366394, 0.2156936377286911]",[],0.1,False,
5,3,5,"[-0.07020550966262817, -0.02629629336297512, 0.06175112724304199, 3.466336250305176, 0.10401058197021484, 0.0, -3.1391985416412354, 0.0]","[-0.9879223108291626, 0.04082239046692848]",[],0.1,False,
5,3,6,"[-0.013852696865797043, 0.010541037656366825, 0.5729684829711914, 3.466336250305176, 1.4257164001464844, 0.0, -3.1391985416412354, 0.0]","[0.19875407218933105, 0.5587795972824097]",[],0.1,False,
5,3,7,"[-0.1913880854845047, -0.1530488133430481, -0.2730529308319092, 3.7361459732055664, 0.7042069435119629, 1.2381902933120728, -0.47462594509124756, 0.1300201714038849]","[-0.22521370649337769, -0.1400013267993927]",[],0.1,False,
5,3,8,"[-0.13309727609157562, 0.05290733277797699, 0.9716081619262695, 3.466336488723755, 1.1637649536132812, 0.0, -3.1391985416412354, 0.0]","[0.8308723568916321, 0.6686446070671082]",[],0.1,False,
5,3,9,"[0.1190996766090393, -0.012237259186804295, 1.3470557928085327, 3.466336488723755, 1.320218563079834, 0.0, -3.1391985416412354, 0.0]","[0.10062950849533081, -0.8002128005027771]",[],0.1,False,
5,3,10,"[-0.12178071588277817, 0.1957019567489624, -0.9212980270385742, 3.5612282752990723, 0.07382678985595703, 0.7791100740432739, -0.6701328754425049, 1.0863863229751587]","[0.7291567325592041, -0.10061486810445786]",[],0.1,False,
5,3,11,"[0.12688130140304565, 0.04056067764759064, 0.4611988067626953, 3.466336727142334, -0.5867805480957031, 0.0, -3.1391985416412354, 0.0]","[0.02186143957078457, -0.8972383737564087]",[],0.1,False,
5,4,0,"[0.15996646881103516, 0.04467049241065979, -0.3564605712890625, 3.0935568809509277, -1.0314483642578125, 0.0, -4.1201982498168945, 0.0]","[-0.7916604280471802, -0.32298606634140015]",[],0.1,False,
5,4,1,"[-0.12373438477516174, 0.038724660873413086, 0.35918140411376953, 3.0935568809509277, 0.9830570220947266, 0.0, -4.1201982498168945, 0.0]","[-0.8206737637519836, -0.9151293635368347]",[],0.1,False,
5,4,2,"[-0.030275877565145493, -0.137883722782135, 1.133544921875, 3.0935564041137695, -1.124114990234375, 0.0, -4.1201982498168945, 0.0]","[0.5657622814178467, 0.6890908479690552]",[],0.1,False,
5,4,3,"[0.036120396107435226, 0.09864556044340134, -0.22896862030029297, 3.0935568809509277, 1.0361509323120117, 0.0, -4.1201982498168945, 0.0]","[-0.2930333614349365, 0.5419116616249084]",[],0.1,False,
5,4,4,"[-0.07398803532123566, -0.1310691088438034, -0.34702205657958984, 3.3521223068237305, 0.5709762573242188, 0.5122334361076355, -0.5552528500556946, -0.627223789691925]","[-0.4015767276287079, 0.09588871896266937]",[],0.1,False,
5,4,5,"[-0.15583536028862, -0.023460395634174347, 0.06175112724304199, 3.0935564041137695, 0.10401058197021484, 0.0, -4.1201982498168945, 0.0]","[-0.5152469277381897, 0.09775403887033463]",[],0.1,False,
5,4,6,"[0.0035448456183075905, 0.05924701318144798, 0.5729684829711914, 3.0935564041137695, 1.4257164001464844, 0.0, -4.1201982498168945, 0.0]","[0.6868206262588501, -0.6280838847160339]",[],0.1,False,
5,4,7,"[-0.21030282974243164, -0.16499240696430206, -0.07970365881919861, 3.781449317932129, 0.6678376197814941, 1.525925636291504, -0.7344254851341248, -0.04540068656206131]","[-0.30046501755714417, 0.1746341437101364]",[],0.1,False,
5,4,8,"[-0.060481369495391846, 0.1100241020321846, 0.9716081619262695, 3.0935568809509277, 1.1637649536132812, 0.0, -4.1201982498168945, 0.0]","[0.3705502152442932, 0.7369340658187866]",[],0.1,False,
5,4,9,"[0.1277177482843399, -0.08143876492977142, 1.3070001602172852, 3.6954174041748047, 1.30096435546875, 0.10153287649154663, 0.034342363476753235, 0.04446752369403839]","[-0.7748043537139893, -0.28440389037132263]",[],0.1,False,
5,4,10,"[-0.05955933779478073, 0.1876433789730072, -0.8433876037597656, 3.4353551864624023, 0.182464599609375, 0.7791100740432739, -1.651132345199585, 1.0863863229751587]","[0.5422735810279846, -0.6222167611122131]",[],0.1,False,
5,4,11,"[0.1275528073310852, -0.03709715977311134, 0.43932151794433594, 3.17557430267334, -0.5805163383483887, -1.0359724760055542, -0.2423396110534668, 0.33663690090179443]","[-0.6837373971939087, -0.9341262578964233]",[],0.1,False,
5,5,0,"[0.0907047763466835, 0.018690703436732292, -0.3955230712890625, 3.057032823562622, -1.0438342094421387, -0.35111746191978455, -0.8821684122085571, -0.13365833461284637]","[0.630649983882904, 0.31455767154693604]",[],0.1,False,
5,5,1,"[-0.19290317595005035, -0.04122412949800491, 0.4983034133911133, 3.1284337043762207, 0.9551396369934082, 1.0758601427078247, -0.46077144145965576, -0.22501273453235626]","[-0.651222288608551, 0.00941613968461752]",[],0.1,False,
5,5,2,"[0.01864880882203579, -0.07805122435092926, 1.1480064392089844, 2.890700340270996, -1.1599466800689697, 0.41536518931388855, -0.07861384749412537, -0.600270688533783]","[0.35878726840019226, 0.3489028215408325]",[],0.1,False,
5,5,3,"[0.010948254726827145, 0.1456902027130127, -0.2322988510131836, 2.7975049018859863, 1.101560115814209, -0.08644413948059082, -0.6575399041175842, 1.651371955871582]","[-0.8224292397499084, 0.6812101006507874]",[],0.1,False,
5,5,4,"[-0.1084892675280571, -0.12238803505897522, -0.2778453826904297, 3.3527278900146484, 0.4829530715942383, 0.6737348437309265, -0.37022581696510315, -0.8553274273872375]","[-0.6173954010009766, -0.16992338001728058]",[],0.1,False,
5,5,5,"[-0.2001132369041443, -0.015329943038523197, 0.1165536567568779, 3.210972785949707, 0.08977317810058594, 0.18464195728302002, -0.08218330144882202, -0.10055508464574814]","[0.6589892506599426, 0.31915467977523804]",[],0.1,False,
5,5,6,"[0.06317012757062912, 0.004308038856834173, 0.5639514923095703, 3.072024345397949, 1.3954291343688965, 0.10173121839761734, 0.01756434142589569, -0.5855329632759094]","[0.9811928868293762, 0.26437047123908997]",[],0.1,False,
5,5,7,"[-0.23556198179721832, -0.15043529868125916, 0.10256093740463257, 3.718459129333496, 0.6423916816711426, 1.7734043598175049, -1.0274080038070679, -0.2230660617351532]","[0.18832165002822876, -0.7624914050102234]",[],0.1,False,
5,5,8,"[-0.02716429904103279, 0.17296306788921356, 0.9761362075805664, 2.721560001373291, 1.1731634140014648, 0.22540238499641418, -0.17561101913452148, 0.45244675874710083]","[0.3539818227291107, 0.10883710533380508]",[],0.1,False,
5,5,9,"[0.06044912338256836, -0.10541150718927383, 1.3171532154083252, 3.6399917602539062, 1.3054108619689941, 0.10153287649154663, -0.9466571807861328, 0.04446752369403839]","[0.9250831604003906, -0.8976523280143738]",[],0.1,False,
5,5,10,"[-0.013008014298975468, 0.13405922055244446, -0.765477180480957, 3.2113819122314453, 0.29110240936279297, 0.7791100740432739, -2.632131814956665, 1.0863863229751587]","[0.8113203048706055, 0.7775254249572754]",[],0.1,False,
5,5,11,"[0.06617257744073868, -0.11644385010004044, 0.335723876953125, 3.092480182647705, -0.546851634979248, -1.0359724760055542, -1.2233392000198364, 0.33663690090179443]","[-0.7894279956817627, 0.9638369679450989]",[],0.1,False,
5,6,0,"[0.14608430862426758, 0.04431404173374176, -0.4666271209716797, 3.086002826690674, -1.048527717590332, -0.6292726993560791, -0.18664130568504333, -0.06570971757173538]","[-0.4761960804462433, 0.7184884548187256]",[],0.1,False,
5,6,1,"[-0.24827678501605988, -0.04180354252457619, 0.6678924560546875, 3.1609549522399902, 0.9220809936523438, 1.3120124340057373, -0.7434781789779663, -0.23207908868789673]","[0.10585980117321014, 0.5795382857322693]",[],0.1,False,
5,6,2,"[0.04969015717506409, -0.04751327633857727, 1.177724838256836, 3.0221023559570312, -1.2412686347961426, 0.38249295949935913, -0.025385528802871704, -0.6732170581817627]","[0.8882161378860474, -0.7939127683639526]",[],0.1,False,
5,6,3,"[-0.05995216220617294, 0.20398662984371185, -0.23808002471923828, 2.7604012489318848, 1.293471336364746, -0.0808231309056282, -0.8011528253555298, 1.8565881252288818]","[-0.588384211063385, -0.36527714133262634]",[],0.1,False,
5,6,4,"[-0.1616758555173874, -0.13600806891918182, -0.16141223907470703, 3.4426755905151367, 0.35321664810180664, 0.8007079362869263, -0.5599772334098816, -0.9738096594810486]","[-0.28931453824043274, 0.40406695008277893]",[],0.1,False,
5,6,5,"[-0.14353087544441223, 0.012275969609618187, 0.13501784205436707, 3.1438941955566406, 0.07971668243408203, 0.18464195728302002, -1.0631828308105469, -0.10055508464574814]","[-0.21095609664916992, -0.24019619822502136]",[],0.1,False,
5,6,6,"[0.14840081334114075, 0.026746537536382675, 0.5298709869384766, 3.2238149642944336, 1.341710090637207, -0.05342243239283562, 0.01496809720993042, -0.5814223885536194]","[-0.1744152158498764, 0.5051242709159851]",[],0.1,False,
5,6,7,"[-0.2192487120628357, -0.21398107707500458, 0.368024080991745, 3.768829345703125, 0.5383334159851074, 1.8812251091003418, -1.1547986268997192, -0.40216389298439026]","[0.9230527877807617, 0.9234872460365295]",[],0.1,False,
5,6,8,"[0.003483695210888982, 0.1814921498298645, 0.999455451965332, 2.7495834827423096, 1.2506680488586426, 0.22884918749332428, -0.2546086013317108, 0.678128719329834]","[-0.8154451847076416, 0.8727005124092102]",[],0.1,False,
5,6,9,"[0.13907061517238617, -0.18335506319999695, 1.19119131565094, 4.120481967926025, 1.1181445121765137, -0.12170113623142242, -0.12484446167945862, -0.2199733853340149]","[0.5803326368331909, -0.5932488441467285]",[],0.1,False,
5,6,10,"[0.057464614510536194, 0.2002951204776764, -0.6944408416748047, 3.0073885917663574, 0.436065673828125, 0.6201114654541016, -0.7475831508636475, 1.9360517263412476]","[-0.5100341439247131, 0.7901379466056824]",[],0.1,False,
5,6,11,"[0.0005169254145585, -0.030333880335092545, 0.232147216796875, 2.970262050628662, -0.5160737037658691, -1.035775065422058, 0.01555180549621582, 0.2368580400943756]","[-0.43350306153297424, 0.06764853000640869]",[],0.1,False,
5,7,0,"[0.10636318475008011, 0.10729042440652847, -0.5793361663818359, 3.2267234325408936, -1.0226173400878906, -0.7784018516540527, -0.1825844645500183, 0.037156518548727036]","[0.7287328243255615, 0.728249192237854]",[],0.1,False,
5,7,1,"[-0.2401794195175171, 0.007396681699901819, 0.7990942001342773, 3.02774715423584, 0.8988733291625977, 1.3120124340057373, -1.7244776487350464, -0.23207908868789673]","[0.12064597755670547, -0.432298481464386]",[],0.1,False,
5,7,2,"[0.127158984541893, -0.11562558263540268, 1.1748104095458984, 3.1698551177978516, -1.3402230739593506, 0.2208227664232254, -0.11319364607334137, -0.7169604301452637]","[-0.872736930847168, -0.8729864358901978]",[],0.1,False,
5,7,3,"[-0.1096775084733963, 0.17212338745594025, -0.22088050842285156, 2.765329360961914, 1.5286121368408203, 0.06410359591245651, -0.7862232327461243, 2.124814987182617]","[-0.6004071235656738, 0.22385753691196442]",[],0.1,False,
5,7,4,"[-0.1854770928621292, -0.1009693443775177, -0.06803035736083984, 3.3721094131469727, 0.24591398239135742, 1.0341203212738037, -0.7359447479248047, -1.1273870468139648]","[-0.5281195044517517, -0.7412665486335754]",[],0.1,False,
